method,horizon,forecast_quarter,target_quarter,train_start,train_end,actual,forecast,forecast_error,squared_error,absolute_error,selected_variables,lambda,forecast_quarter_yq,target_quarter_yq,forecast_quarter_date,target_quarter_date,benchmark_squared_error,loss_difference_vs_benchmark,cumulative_loss_difference_vs_benchmark
OCMT,1,2013 Q1,2013 Q2,1993 Q1,2012 Q4,0.26727882651371715,0.7876354173616393,-0.5203565908479222,0.2707709816388719,0.5203565908479222,3,NA,2013 Q1,2013 Q2,2013-01-01,2013-04-01,0.03090845844340353,0.23986252319546839,10.367282834784534
OCMT,1,2013 Q2,2013 Q3,1993 Q2,2013 Q1,0.8477896552497199,0.6555044251873868,0.1922852300623331,0.03697360970012437,0.1922852300623331,3,NA,2013 Q2,2013 Q3,2013-04-01,2013-07-01,0.05517680541854252,-0.01820319571841815,10.349079639066117
OCMT,1,2013 Q3,2013 Q4,1993 Q3,2013 Q2,0.8679640238263175,0.8780188726265961,-0.01005484880027851,1.010999843964623e-4,0.01005484880027851,3,NA,2013 Q3,2013 Q4,2013-07-01,2013-10-01,0.08283300846693481,-0.08273190848253835,10.266347730583579
OCMT,1,2013 Q4,2014 Q1,1993 Q4,2013 Q3,-0.34569281496601434,0.5927756069506777,-0.938468421916692,0.8807229789348062,0.938468421916692,3,NA,2013 Q4,2014 Q1,2013-10-01,2014-01-01,0.7358625825932555,0.14486039634155068,10.411208126925128
OCMT,1,2014 Q1,2014 Q2,1994 Q1,2013 Q4,1.283569022914932,1.1954947973319063,0.08807422558302558,0.00775706921204967,0.08807422558302558,3,NA,2014 Q1,2014 Q2,2014-01-01,2014-04-01,0.3866418743919271,-0.37888480517987744,10.032323321745253
OCMT,1,2014 Q2,2014 Q3,1994 Q2,2014 Q1,1.2080648325781596,0.767749153227141,0.44031567935101856,0.193877897482349,0.44031567935101856,3,NA,2014 Q2,2014 Q3,2014-04-01,2014-07-01,0.2816905417081888,-0.08781264422583981,9.944510677519412
OCMT,1,2014 Q3,2014 Q4,1994 Q3,2014 Q2,0.5044586015433339,0.5085887939629943,-0.00413019241966039,1.7058489423420186e-5,0.00413019241966039,3,NA,2014 Q3,2014 Q4,2014-07-01,2014-10-01,0.00449736374121739,-0.00448030525179397,9.940030372267618
OCMT,1,2014 Q4,2015 Q1,1994 Q4,2014 Q3,0.8964547876924911,0.7275514462712,0.16890334142129104,0.02852833874327721,0.16890334142129104,4,NA,2014 Q4,2015 Q1,2014-10-01,2015-01-01,0.16878505164887783,-0.14025671290560063,9.799773659362017
OCMT,1,2015 Q1,2015 Q2,1995 Q1,2014 Q4,0.6174946582536478,0.23884670156295829,0.3786479566906895,0.1433742751060343,0.3786479566906895,4,NA,2015 Q1,2015 Q2,2015-01-01,2015-04-01,0.01950304426770897,0.12387123083832532,9.923644890200343
OCMT,1,2015 Q2,2015 Q3,1995 Q2,2015 Q1,0.3994462115690211,0.2921606057831646,0.1072856057858565,0.0115102012088382,0.1072856057858565,3,NA,2015 Q2,2015 Q3,2015-04-01,2015-07-01,3.206239560097467e-4,0.011189577252828454,9.934834467453172
OCMT,1,2015 Q3,2015 Q4,1995 Q3,2015 Q2,0.18430917271050615,0.4143304229752491,-0.23002125026474293,0.0529097755733555,0.23002125026474293,3,NA,2015 Q3,2015 Q4,2015-07-01,2015-10-01,0.05793496366583669,-0.005025188092481189,9.92980927936069
OCMT,1,2015 Q4,2016 Q1,1995 Q4,2015 Q3,0.5778466518471248,0.19911791976916432,0.3787287320779605,0.14343545250137957,0.3787287320779605,3,NA,2015 Q4,2016 Q1,2015-10-01,2016-01-01,2.389158194959173e-4,0.14319653668188365,10.073005816042574
OCMT,1,2016 Q1,2016 Q2,1996 Q1,2015 Q4,0.32060956626729364,0.2323687072998089,0.08824085896748474,0.00778644919131953,0.08824085896748474,3,NA,2016 Q1,2016 Q2,2016-01-01,2016-04-01,0.06073497168000197,-0.05294852248868244,10.020057293553892
OCMT,1,2016 Q2,2016 Q3,1996 Q2,2016 Q1,0.7068859191104337,0.5639799261356063,0.14290599297482742,0.02042212282812142,0.14290599297482742,4,NA,2016 Q2,2016 Q3,2016-04-01,2016-07-01,0.00681300424428651,0.01360911858383491,10.033666412137727
OCMT,1,2016 Q3,2016 Q4,1996 Q3,2016 Q2,0.5527685286210726,0.6429369750801344,-0.09016844645906176,0.00813034873684068,0.09016844645906176,4,NA,2016 Q3,2016 Q4,2016-07-01,2016-10-01,0.01766000563484334,-0.009529656898002661,10.024136755239724
OCMT,1,2016 Q4,2017 Q1,1996 Q4,2016 Q3,0.48570873310360696,0.5457198650329956,-0.06001113192938867,0.00360133595544649,0.06001113192938867,4,NA,2016 Q4,2017 Q1,2016-10-01,2017-01-01,0.0072450981058855,-0.0036437621504390103,10.020492993089285
OCMT,1,2017 Q1,2017 Q2,1997 Q1,2016 Q4,0.5583111012978037,0.4678510554350683,0.09046004586273544,0.00818301989748819,0.09046004586273544,4,NA,2017 Q1,2017 Q2,2017-01-01,2017-04-01,9.453041836464414e-4,0.007237715713841748,10.027730708803126
OCMT,1,2017 Q2,2017 Q3,1997 Q2,2017 Q1,0.785431525684821,0.6413847576379738,0.14404676804684724,0.02074947138474221,0.14404676804684724,4,NA,2017 Q2,2017 Q3,2017-04-01,2017-07-01,0.01504860632069269,0.0057008650640495186,10.033431573867176
OCMT,1,2017 Q3,2017 Q4,1997 Q3,2017 Q2,1.1207427769393874,0.376086013746638,0.7446567631927494,0.5545136949687025,0.7446567631927494,4,NA,2017 Q3,2017 Q4,2017-07-01,2017-10-01,0.37668580921871214,0.17782788574999037,10.211259459617166
OCMT,1,2017 Q4,2018 Q1,1997 Q4,2017 Q3,0.8101194549169577,0.6015631574548743,0.20855629746208337,0.043495729211093,0.20855629746208337,4,NA,2017 Q4,2018 Q1,2017-10-01,2018-01-01,0.0029890630054333,0.0405066662056597,10.251766125822826
OCMT,1,2018 Q1,2018 Q2,1998 Q1,2017 Q4,0.5294212303768475,0.8032797791632725,-0.273858548786425,0.07499850474340673,0.273858548786425,5,NA,2018 Q1,2018 Q2,2018-01-01,2018-04-01,0.00460965790934936,0.07038884683405737,10.322154972656882
OCMT,1,2018 Q2,2018 Q3,1998 Q2,2018 Q1,0.621760482522582,0.4244894851421758,0.19727099738040615,0.03891584640746021,0.19727099738040615,5,NA,2018 Q2,2018 Q3,2018-04-01,2018-07-01,8.501439058101168e-5,0.038830832016879195,10.360985804673762
OCMT,1,2018 Q3,2018 Q4,1998 Q3,2018 Q2,0.14154399831838305,0.7864080172398467,-0.6448640189214636,0.41584960289954176,0.6448640189214636,4,NA,2018 Q3,2018 Q4,2018-07-01,2018-10-01,0.19391764919335716,0.2219319537061846,10.582917758379947
OCMT,1,2018 Q4,2019 Q1,1998 Q4,2018 Q3,0.6223772907267389,0.42129290259787,0.2010843881288689,0.04043493114916158,0.2010843881288689,6,NA,2018 Q4,2019 Q1,2018-10-01,2019-01-01,0.13062632460168394,-0.09019139345252236,10.492726364927424
OCMT,1,2019 Q1,2019 Q2,1999 Q1,2018 Q4,0.8316777932895647,0.31408689552582386,0.5175908977637409,0.2679003374478753,0.5175908977637409,5,NA,2019 Q1,2019 Q2,2019-01-01,2019-04-01,0.16822438613442128,0.099675951313454,10.592402316240879
OCMT,1,2019 Q2,2019 Q3,1999 Q2,2019 Q1,1.1632102580909631,0.7782475244742004,0.3849627336167627,0.1481963062736906,0.3849627336167627,5,NA,2019 Q2,2019 Q3,2019-04-01,2019-07-01,0.4169316105158421,-0.26873530424215153,10.323667011998728
OCMT,1,2019 Q3,2019 Q4,1999 Q3,2019 Q2,0.6795635968053659,0.4813949745175165,0.19816862228784948,0.03927080285946435,0.19816862228784948,4,NA,2019 Q3,2019 Q4,2019-07-01,2019-10-01,0.00141190353626699,0.03785889932319736,10.361525911321925
BMT,1,2005 Q2,2005 Q3,1985 Q2,2005 Q1,0.7807581701131383,0.9252612868792016,-0.1445031167660632,0.02088115075510649,0.1445031167660632,1,NA,2005 Q2,2005 Q3,2005-04-01,2005-07-01,0.00474387800496578,0.016137272750140708,0.016137272750140708
BMT,1,2005 Q3,2005 Q4,1985 Q3,2005 Q2,0.5539792372076136,0.7201223080846233,-0.16614307087700975,0.02760352000044308,0.16614307087700975,1,NA,2005 Q3,2005 Q4,2005-07-01,2005-10-01,0.0260935155112909,0.0015100044891521794,0.017647277239292887
BMT,1,2005 Q4,2006 Q1,1985 Q4,2005 Q3,1.3364138447713003,1.098909478408809,0.2375043663624914,0.05640832404124853,0.2375043663624914,1,NA,2005 Q4,2006 Q1,2005-10-01,2006-01-01,0.37911760314926873,-0.3227092791080202,-0.30506200186872734
BMT,1,2006 Q1,2006 Q2,1986 Q1,2005 Q4,0.25841857488995146,1.051767771328206,-0.7933491964382546,0.6294029474892243,0.7933491964382546,1,NA,2006 Q1,2006 Q2,2006-01-01,2006-04-01,0.6344324327417866,-0.005029485252562305,-0.31009148712128964
BMT,1,2006 Q2,2006 Q3,1986 Q2,2006 Q1,0.14984360400802643,0.4627445077013133,-0.3129009036932869,0.0979069755320756,0.3129009036932869,1,NA,2006 Q2,2006 Q3,2006-04-01,2006-07-01,0.5483182014025342,-0.45041122587045856,-0.7605027129917482
BMT,1,2006 Q3,2006 Q4,1986 Q3,2006 Q2,0.8557775565416037,0.4192058828433912,0.4365716736982125,0.19059482627565852,0.4365716736982125,1,NA,2006 Q3,2006 Q4,2006-07-01,2006-10-01,0.11961920736403112,0.0709756189116274,-0.6895270940801208
BMT,1,2006 Q4,2007 Q1,1986 Q4,2006 Q3,0.3003840617131104,0.9968760379280512,-0.6964919762149407,0.4851010729317936,0.6964919762149407,1,NA,2006 Q4,2007 Q1,2006-10-01,2007-01-01,0.2167264115983789,0.2683746613334147,-0.4211524327467061
BMT,1,2007 Q1,2007 Q2,1987 Q1,2006 Q4,0.6098982914680917,0.8867579544557087,-0.276859662987617,0.07665127298961685,0.276859662987617,1,NA,2007 Q1,2007 Q2,2007-01-01,2007-04-01,0.00275419112676799,0.07389708186284887,-0.34725535088385723
BMT,1,2007 Q2,2007 Q3,1987 Q2,2007 Q1,0.5743731109307149,0.5851681002010942,-0.01079498927037936,1.1653179334760556e-4,0.01079498927037936,1,NA,2007 Q2,2007 Q3,2007-04-01,2007-07-01,9.266112481082908e-5,2.3870668536776475e-5,-0.34723148021532046
BMT,1,2007 Q3,2007 Q4,1987 Q3,2007 Q2,0.6262715512194816,0.5343690616153345,0.09190248960414717,0.00844606759544037,0.09190248960414717,1,NA,2007 Q3,2007 Q4,2007-07-01,2007-10-01,8.248969525287806e-5,0.008363577900187493,-0.338867902315133
BMT,1,2007 Q4,2008 Q1,1987 Q4,2007 Q3,-0.42767755900321447,0.49393831234124463,-0.9216158713444592,0.8493758143140065,0.9216158713444592,1,NA,2007 Q4,2008 Q1,2007-10-01,2008-01-01,1.1087684685498955,-0.259392654235889,-0.598260556551022
BMT,1,2008 Q1,2008 Q2,1988 Q1,2007 Q4,0.5936625931315831,0.508545168841984,0.08511742428959912,0.00724497591769563,0.08511742428959912,1,NA,2008 Q1,2008 Q2,2008-01-01,2008-04-01,0.09110912331670594,-0.08386414739901031,-0.6821247039500322
BMT,1,2008 Q2,2008 Q3,1988 Q2,2008 Q1,-0.5266423802783748,3.9231447511610513,-4.449787131439426,19.800605515123916,4.449787131439426,1,NA,2008 Q2,2008 Q3,2008-04-01,2008-07-01,1.3906591226459306,18.409946392477984,17.727821688527953
BMT,1,2008 Q3,2008 Q4,1988 Q3,2008 Q2,-2.2133412739485436,0.5488985061285085,-2.762239780077052,7.629968602640121,2.762239780077052,1,NA,2008 Q3,2008 Q4,2008-07-01,2008-10-01,6.515500209282223,1.1144683933578978,18.84229008188585
BMT,1,2008 Q4,2009 Q1,1988 Q4,2008 Q3,-1.1413631359902254,-0.9586773187628266,-0.18268581722739885,0.03337410781604258,0.18268581722739885,1,NA,2008 Q4,2009 Q1,2008-10-01,2009-01-01,0.8061338086757067,-0.7727597008596642,18.069530381026187
BMT,1,2009 Q1,2009 Q2,1989 Q1,2008 Q4,-0.178810721762801,-1.0944000656140422,0.9155893438512412,0.8383038465739465,0.9155893438512412,1,NA,2009 Q1,2009 Q2,2009-01-01,2009-04-01,1.8256313461775848,-0.9873274996036383,17.082202881422546
BMT,1,2009 Q2,2009 Q3,1989 Q2,2009 Q1,0.3505771547139602,0.3057049548451448,0.04487219986881541,0.00201351432106691,0.04487219986881541,1,NA,2009 Q2,2009 Q3,2009-04-01,2009-07-01,0.9999651626576904,-0.9979516483366235,16.084251233085922
BMT,1,2009 Q3,2009 Q4,1989 Q3,2009 Q2,1.0751135379244658,0.8519242350182052,0.2231893029062606,0.04981346493178255,0.2231893029062606,1,NA,2009 Q3,2009 Q4,2009-07-01,2009-10-01,0.9196532832866808,-0.8698398183548983,15.214411414731025
BMT,1,2009 Q4,2010 Q1,1989 Q4,2009 Q3,0.483331022067901,0.8462601222363297,-0.3629291001684287,0.13171753174906536,0.3629291001684287,1,NA,2009 Q4,2010 Q1,2009-10-01,2010-01-01,0.11525728116356691,0.01646025058549845,15.230871665316524
BMT,1,2010 Q1,2010 Q2,1990 Q1,2009 Q4,0.9629349822608546,0.8051333476339653,0.15780163462688934,0.02490135589091828,0.15780163462688934,1,NA,2010 Q1,2010 Q2,2010-01-01,2010-04-01,0.06837269994289381,-0.04347134405197553,15.187400321264548
BMT,1,2010 Q2,2010 Q3,1990 Q2,2010 Q1,0.7681272705003295,0.7479780095448485,0.02014926095548097,4.059927170520701e-4,0.02014926095548097,1,NA,2010 Q2,2010 Q3,2010-04-01,2010-07-01,1.0413356954573508e-4,3.01859147506335e-4,15.187702180412055
BMT,1,2010 Q3,2010 Q4,1990 Q3,2010 Q2,0.523736364445071,0.7518496623407062,-0.22811329789563517,0.05203567667682279,0.22811329789563517,1,NA,2010 Q3,2010 Q4,2010-07-01,2010-10-01,0.01914589012218131,0.032889786554641476,15.220591966966696
BMT,1,2010 Q4,2011 Q1,1990 Q4,2010 Q3,-0.23748667360496967,0.9734341720336586,-1.2109208456386282,1.4663292944021704,1.2109208456386282,1,NA,2010 Q4,2011 Q1,2010-10-01,2011-01-01,0.6436374085868849,0.8226918858152855,16.043283852781983
BMT,1,2011 Q1,2011 Q2,1991 Q1,2010 Q4,0.6743037468666557,0.18955221347431345,0.4847515333923423,0.2349840491262271,0.4847515333923423,1,NA,2011 Q1,2011 Q2,2011-01-01,2011-04-01,0.22113574906690375,0.01384830005932336,16.057132152841305
BMT,1,2011 Q2,2011 Q3,1991 Q2,2011 Q1,-0.0223152255784953,0.5938508942654627,-0.616166119843958,0.3796606872435588,0.616166119843958,1,NA,2011 Q2,2011 Q3,2011-04-01,2011-07-01,0.5483141650010498,-0.168653477757491,15.888478675083814
BMT,1,2011 Q3,2011 Q4,1991 Q3,2011 Q2,1.1167896811464573,0.7257223799995174,0.3910673011469399,0.15293363402635138,0.3910673011469399,1,NA,2011 Q3,2011 Q4,2011-07-01,2011-10-01,0.30253225372506554,-0.14959861969871416,15.7388800553851
BMT,1,2011 Q4,2012 Q1,1991 Q4,2011 Q3,0.8350941818790147,0.6072689196617831,0.22782526221723165,0.05190435010435036,0.22782526221723165,1,NA,2011 Q4,2012 Q1,2011-10-01,2012-01-01,2.784295819462502e-5,0.05187650714615573,15.790756562531255
BMT,1,2012 Q1,2012 Q2,1992 Q1,2011 Q4,0.4453416266322563,0.7171143938746449,-0.27177276724238864,0.07386043701458556,0.27177276724238864,1,NA,2012 Q1,2012 Q2,2012-01-01,2012-04-01,0.05719949032628204,0.016660946688303514,15.807417509219558
BMT,1,2012 Q2,2012 Q3,1992 Q2,2012 Q1,0.14392437648620415,0.5957645323388715,-0.45184015585266735,0.20415952644096272,0.45184015585266735,1,NA,2012 Q2,2012 Q3,2012-04-01,2012-07-01,0.08785704488064057,0.11630248156032215,15.923719990779881
BMT,1,2012 Q3,2012 Q4,1992 Q3,2012 Q2,0.11557374157504796,0.20058483236051144,-0.08501109078546348,0.00722688555653431,0.08501109078546348,1,NA,2012 Q3,2012 Q4,2012-07-01,2012-10-01,0.09401124405296764,-0.08678435849643333,15.836935632283447
BMT,1,2012 Q4,2013 Q1,1992 Q4,2012 Q3,0.9817259265515688,0.6029002426791918,0.3788256838723769,0.14350889876137404,0.3788256838723769,1,NA,2012 Q4,2013 Q1,2012-10-01,2013-01-01,0.20778737269289163,-0.06427847393151759,15.77265715835193
BMT,1,2013 Q1,2013 Q2,1993 Q1,2012 Q4,0.26727882651371715,0.8043584116540539,-0.5370795851403367,0.2884544807745162,0.5370795851403367,1,NA,2013 Q1,2013 Q2,2013-01-01,2013-04-01,0.03090845844340353,0.2575460223311127,16.030203180683042
BMT,1,2013 Q2,2013 Q3,1993 Q2,2013 Q1,0.8477896552497199,0.4791283671629297,0.3686612880867902,0.13591114533381132,0.3686612880867902,1,NA,2013 Q2,2013 Q3,2013-04-01,2013-07-01,0.05517680541854252,0.0807343399152688,16.110937520598313
BMT,1,2013 Q3,2013 Q4,1993 Q3,2013 Q2,0.8679640238263175,0.8396045474595288,0.0283594763667887,8.042598997984471e-4,0.0283594763667887,1,NA,2013 Q3,2013 Q4,2013-07-01,2013-10-01,0.08283300846693481,-0.08202874856713636,16.028908772031176
BMT,1,2013 Q4,2014 Q1,1993 Q4,2013 Q3,-0.34569281496601434,0.6394752449969175,-0.985168059962932,0.970556106371127,0.985168059962932,1,NA,2013 Q4,2014 Q1,2013-10-01,2014-01-01,0.7358625825932555,0.23469352377787145,16.263602295809047
BMT,1,2014 Q1,2014 Q2,1994 Q1,2013 Q4,1.283569022914932,0.7743945339276193,0.5091744889873127,0.259258660235491,0.5091744889873127,1,NA,2014 Q1,2014 Q2,2014-01-01,2014-04-01,0.3866418743919271,-0.1273832141564361,16.136219081652612
BMT,1,2014 Q2,2014 Q3,1994 Q2,2014 Q1,1.2080648325781596,0.7302074103612295,0.47785742221693006,0.22834771596780937,0.47785742221693006,1,NA,2014 Q2,2014 Q3,2014-04-01,2014-07-01,0.2816905417081888,-0.053342825740379435,16.082876255912232
BMT,1,2014 Q3,2014 Q4,1994 Q3,2014 Q2,0.5044586015433339,0.39377051164149146,0.11068808990184242,0.01225185324611835,0.11068808990184242,1,NA,2014 Q3,2014 Q4,2014-07-01,2014-10-01,0.00449736374121739,0.007754489504900959,16.090630745417133
BMT,1,2014 Q4,2015 Q1,1994 Q4,2014 Q3,0.8964547876924911,0.8100475635572632,0.08640722413522794,0.00746620838275551,0.08640722413522794,1,NA,2014 Q4,2015 Q1,2014-10-01,2015-01-01,0.16878505164887783,-0.16131884326612234,15.92931190215101
BMT,1,2015 Q1,2015 Q2,1995 Q1,2014 Q4,0.6174946582536478,0.10045508811434668,0.5170395701393011,0.2673299170898333,0.5170395701393011,1,NA,2015 Q1,2015 Q2,2015-01-01,2015-04-01,0.01950304426770897,0.24782687282212432,16.177138774973134
BMT,1,2015 Q2,2015 Q3,1995 Q2,2015 Q1,0.3994462115690211,0.2148635562280183,0.18458265534100277,0.03407075665273541,0.18458265534100277,1,NA,2015 Q2,2015 Q3,2015-04-01,2015-07-01,3.206239560097467e-4,0.03375013269672566,16.210888907669858
BMT,1,2015 Q3,2015 Q4,1995 Q3,2015 Q2,0.18430917271050615,0.3410436888305545,-0.15673451612004838,0.0245657085433857,0.15673451612004838,1,NA,2015 Q3,2015 Q4,2015-07-01,2015-10-01,0.05793496366583669,-0.033369255122450994,16.17751965254741
BMT,1,2015 Q4,2016 Q1,1995 Q4,2015 Q3,0.5778466518471248,-0.0244796982669454,0.6023263501140702,0.36279703204173747,0.6023263501140702,1,NA,2015 Q4,2016 Q1,2015-10-01,2016-01-01,2.389158194959173e-4,0.36255811622224154,16.54007776876965
BMT,1,2016 Q1,2016 Q2,1996 Q1,2015 Q4,0.32060956626729364,-0.04768521036484227,0.36829477663213595,0.13564104249451492,0.36829477663213595,2,NA,2016 Q1,2016 Q2,2016-01-01,2016-04-01,0.06073497168000197,0.07490607081451295,16.614983839584163
BMT,1,2016 Q2,2016 Q3,1996 Q2,2016 Q1,0.7068859191104337,0.2932596726377653,0.4136262464726685,0.17108667177106865,0.4136262464726685,2,NA,2016 Q2,2016 Q3,2016-04-01,2016-07-01,0.00681300424428651,0.16427366752678213,16.779257507110945
BMT,1,2016 Q3,2016 Q4,1996 Q3,2016 Q2,0.5527685286210726,0.5540331655731292,-0.00126463695205658,1.5993066205069714e-6,0.00126463695205658,2,NA,2016 Q3,2016 Q4,2016-07-01,2016-10-01,0.01766000563484334,-0.017658406328222832,16.76159910078272
BMT,1,2016 Q4,2017 Q1,1996 Q4,2016 Q3,0.48570873310360696,0.2831186430710935,0.20259009003251344,0.0410427445793819,0.20259009003251344,2,NA,2016 Q4,2017 Q1,2016-10-01,2017-01-01,0.0072450981058855,0.0337976464734964,16.79539674725622
BMT,1,2017 Q1,2017 Q2,1997 Q1,2016 Q4,0.5583111012978037,0.25677066869969284,0.30154043259811086,0.09092663249145584,0.30154043259811086,2,NA,2017 Q1,2017 Q2,2017-01-01,2017-04-01,9.453041836464414e-4,0.0899813283078094,16.885378075564027
BMT,1,2017 Q2,2017 Q3,1997 Q2,2017 Q1,0.785431525684821,0.5459726339568692,0.23945889172795176,0.05734056082757893,0.23945889172795176,2,NA,2017 Q2,2017 Q3,2017-04-01,2017-07-01,0.01504860632069269,0.042291954506886234,16.927670030070914
BMT,1,2017 Q3,2017 Q4,1997 Q3,2017 Q2,1.1207427769393874,0.3490696308647785,0.7716731460746089,0.5954794443726847,0.7716731460746089,2,NA,2017 Q3,2017 Q4,2017-07-01,2017-10-01,0.37668580921871214,0.2187936351539726,17.146463665224886
BMT,1,2017 Q4,2018 Q1,1997 Q4,2017 Q3,0.8101194549169577,0.6337922578407207,0.176327197076237,0.03109128042876212,0.176327197076237,2,NA,2017 Q4,2018 Q1,2017-10-01,2018-01-01,0.0029890630054333,0.02810221742332882,17.174565882648217
BMT,1,2018 Q1,2018 Q2,1998 Q1,2017 Q4,0.5294212303768475,0.7762853218453855,-0.2468640914685379,0.06094187965658666,0.2468640914685379,2,NA,2018 Q1,2018 Q2,2018-01-01,2018-04-01,0.00460965790934936,0.056332221747237295,17.230898104395454
BMT,1,2018 Q2,2018 Q3,1998 Q2,2018 Q1,0.621760482522582,0.2257197487017814,0.3960407338208006,0.15684826284531822,0.3960407338208006,2,NA,2018 Q2,2018 Q3,2018-04-01,2018-07-01,8.501439058101168e-5,0.15676324845473721,17.38766135285019
BMT,1,2018 Q3,2018 Q4,1998 Q3,2018 Q2,0.14154399831838305,0.5822996957267952,-0.44075569740841214,0.19426558479797576,0.44075569740841214,1,NA,2018 Q3,2018 Q4,2018-07-01,2018-10-01,0.19391764919335716,3.4793560461859885e-4,17.38800928845481
BMT,1,2018 Q4,2019 Q1,1998 Q4,2018 Q3,0.6223772907267389,0.5002541725223215,0.12212311820441736,0.01491405599997009,0.12212311820441736,1,NA,2018 Q4,2019 Q1,2018-10-01,2019-01-01,0.13062632460168394,-0.11571226860171385,17.272297019853095
BMT,1,2019 Q1,2019 Q2,1999 Q1,2018 Q4,0.8316777932895647,0.5517920305631485,0.2798857627264162,0.07833604017694774,0.2798857627264162,1,NA,2019 Q1,2019 Q2,2019-01-01,2019-04-01,0.16822438613442128,-0.08988834595747354,17.182408673895623
BMT,1,2019 Q2,2019 Q3,1999 Q2,2019 Q1,1.1632102580909631,0.574209272122076,0.5890009859688872,0.34692216147232124,0.5890009859688872,1,NA,2019 Q2,2019 Q3,2019-04-01,2019-07-01,0.4169316105158421,-0.07000944904352085,17.1123992248521
BMT,1,2019 Q3,2019 Q4,1999 Q3,2019 Q2,0.6795635968053659,0.44779676545217895,0.23176683135318699,0.05371586411549662,0.23176683135318699,1,NA,2019 Q3,2019 Q4,2019-07-01,2019-10-01,0.00141190353626699,0.05230396057922963,17.164703185431332
